failure_type,max_cte,max_cte_tick,completed_turn,hit_obstacle,continued_straight,continued_left,continued_right,reached_waypoint,min_speed,min_distance_to_alternative,min_distance_to_left,min_distance_to_right,min_distance_to_finish,min_speed_after_start,run_id,command_tested,tick_delay,command_duration,csv_file
hit_obstacle,"0      1.714785
1      1.714785
2      1.714785
3      1.714785
4      1.714785
         ...   
115    1.714785
116    1.714785
117    1.714785
118    1.714785
119    1.714785
Name: max_cte_during_run, Length: 120, dtype: float64",90,False,True,False,False,False,False,0.0095736850053071,14.386963660285417,4.316871809031262,15.395851527159879,4.316871809031262,0.0095736850053071,130,LEFT,4,5,run_1.csv
hit_obstacle,"0      1.687761
1      1.687761
2      1.687761
3      1.687761
4      1.687761
         ...   
115    1.687761
116    1.687761
117    1.687761
118    1.687761
119    1.687761
Name: max_cte_during_run, Length: 120, dtype: float64",91,False,True,False,False,False,False,0.0139439674094319,14.830631973622683,3.4476566079655995,15.390198411913362,3.4476566079655995,0.0139439674094319,131,LEFT,4,6,run_1.csv
hit_obstacle,"0      1.797526
1      1.797526
2      1.797526
3      1.797526
4      1.797526
         ...   
115    1.797526
116    1.797526
117    1.797526
118    1.797526
119    1.797526
Name: max_cte_during_run, Length: 120, dtype: float64",85,False,True,False,False,False,False,0.0791211575269699,13.66363083824468,6.834599937204543,15.371700705830724,6.834599937204543,0.0791211575269699,132,LEFT,4,7,run_1.csv
hit_obstacle,"0      1.69717
1      1.69717
2      1.69717
3      1.69717
4      1.69717
        ...   
115    1.69717
116    1.69717
117    1.69717
118    1.69717
119    1.69717
Name: max_cte_during_run, Length: 120, dtype: float64",90,False,True,False,False,False,False,0.0118687776848673,14.653766040846216,3.9688689910649226,15.341349371878502,3.9688689910649226,0.0118687776848673,133,LEFT,4,8,run_1.csv
hit_obstacle,"0      1.71649
1      1.71649
2      1.71649
3      1.71649
4      1.71649
        ...   
115    1.71649
116    1.71649
117    1.71649
118    1.71649
119    1.71649
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0112403566017746,14.353319650179959,4.900624915055991,15.034187430342687,4.900624915055991,0.0112403566017746,136,LEFT,4,11,run_1.csv
hit_obstacle,"0      1.648029
1      1.648029
2      1.648029
3      1.648029
4      1.648029
         ...   
115    1.648029
116    1.648029
117    1.648029
118    1.648029
119    1.648029
Name: max_cte_during_run, Length: 120, dtype: float64",88,False,True,False,False,False,False,0.0283962395042181,14.511524074209094,2.1270677714307222,15.1019009512075,2.1270677714307222,0.0283962395042181,138,LEFT,4,13,run_1.csv
hit_obstacle,"0      1.680729
1      1.680729
2      1.680729
3      1.680729
4      1.680729
         ...   
115    1.680729
116    1.680729
117    1.680729
118    1.680729
119    1.680729
Name: max_cte_during_run, Length: 120, dtype: float64",87,False,True,False,False,False,False,0.0274524372071027,14.447013938080017,3.1975424465272537,15.06203397798158,3.1975424465272537,0.0274524372071027,140,LEFT,4,15,run_1.csv
hit_obstacle,"0      1.72145
1      1.72145
2      1.72145
3      1.72145
4      1.72145
        ...   
115    1.72145
116    1.72145
117    1.72145
118    1.72145
119    1.72145
Name: max_cte_during_run, Length: 120, dtype: float64",84,False,True,False,False,False,False,0.0103113846853375,14.273090939146329,4.547721872368446,15.047674832118503,4.547721872368446,0.0103113846853375,142,LEFT,4,17,run_1.csv
hit_obstacle,"0      1.653483
1      1.653483
2      1.653483
3      1.653483
4      1.653483
         ...   
115    1.653483
116    1.653483
117    1.653483
118    1.653483
119    1.653483
Name: max_cte_during_run, Length: 120, dtype: float64",93,False,True,False,False,False,False,0.0553147867321968,14.709269796525815,2.328941808575943,15.317314247235478,2.328941808575943,0.0553147867321968,143,LEFT,4,18,run_1.csv
hit_obstacle,"0      1.622422
1      1.622422
2      1.622422
3      1.622422
4      1.622422
         ...   
115    1.622422
116    1.622422
117    1.622422
118    1.622422
119    1.622422
Name: max_cte_during_run, Length: 120, dtype: float64",95,True,True,False,True,False,True,0.0383018925786018,14.78464876247343,1.3586418954294002,15.340886500947594,1.3586418954294002,0.0383018925786018,144,LEFT,4,19,run_1.csv
